sample_name,gene,no_of_cells,no_of_pos_cells,frac_of_pos_cells
OBS-006-001,ADAM15,1348,27,0.020029673590504452
OBS-006-001,ADAM17,1348,323,0.23961424332344214
OBS-006-001,ADAM18,1348,9,0.0066765578635014835
OBS-006-001,ADAM19,1348,456,0.33827893175074186
OBS-006-001,ADAM20,1348,4,0.002967359050445104
OBS-006-001,ADAM22,1348,37,0.02744807121661721
OBS-006-001,ADAM23,1348,4,0.002967359050445104
OBS-006-001,ADAM28,1348,26,0.019287833827893175
OBS-006-001,ADAM29,1348,1,7.41839762611276e-4
OBS-006-001,ADAM32,1348,8,0.005934718100890208
OBS-006-001,ADAM8,1348,135,0.10014836795252226
OBS-006-001,ADAM9,1348,133,0.09866468842729971
OBS-006-001,ADAMDEC1,1348,10,0.00741839762611276
OBS-006-001,ADAMTS1,1348,13,0.009643916913946587
OBS-006-001,ADAMTS10,1348,8,0.005934718100890208
OBS-006-001,ADAMTS12,1348,14,0.010385756676557863
OBS-006-001,ADAMTS13,1348,8,0.005934718100890208
OBS-006-001,ADAMTS14,1348,13,0.009643916913946587
OBS-006-001,ADAMTS15,1348,2,0.001483679525222552
OBS-006-001,ADAMTS16,1348,4,0.002967359050445104
OBS-006-001,ADAMTS17,1348,92,0.06824925816023739
OBS-006-001,ADAMTS18,1348,6,0.004451038575667656
OBS-006-001,ADAMTS19,1348,2,0.001483679525222552
OBS-006-001,ADAMTS2,1348,17,0.012611275964391691
OBS-006-001,ADAMTS20,1348,2,0.001483679525222552
OBS-006-001,ADAMTS3,1348,32,0.02373887240356083
OBS-006-001,ADAMTS4,1348,11,0.008160237388724036
OBS-006-001,ADAMTS5,1348,4,0.002967359050445104
OBS-006-001,ADAMTS6,1348,191,0.14169139465875372
OBS-006-001,ADAMTS7,1348,3,0.002225519287833828
OBS-006-001,ADAMTS8,1348,1,7.41839762611276e-4
OBS-006-001,ADAMTS9,1348,22,0.016320474777448073
OBS-006-001,ADAMTSL1,1348,17,0.012611275964391691
OBS-006-001,ADAMTSL2,1348,2,0.001483679525222552
